packageId,bucket,cost,bestObserved,firstObserved,endDate,eventSlug,asset,source,gateOk,availableSize,minShares,payoutMultiple
what-price-will-ethereum-hit-before-2027::YES-701548+NO-701540,1.05-1.10,1.07,2026-06-22T14:24:45.846000Z,2026-06-16T22:35:02.313000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,2083.29,16.68,
what-price-will-ethereum-hit-before-2027::YES-701548+NO-701539,1.05-1.10,1.076,2026-06-22T14:24:46.367000Z,2026-06-16T22:35:02.781000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,473.07,16.68,
what-price-will-ethereum-hit-before-2027::YES-2468460+NO-2468461,<1.000,0.99,2026-06-22T14:24:47.078000Z,2026-06-16T22:35:03.500000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,20.0,18.75,
what-price-will-bitcoin-hit-in-june-2026::YES-2410564+NO-2410563,1.000-1.005,1.001,2026-06-22T14:25:04.097000Z,2026-06-16T22:36:53.347000Z,2026-07-01T04:00:00Z,what-price-will-bitcoin-hit-in-june-2026,BTC,middle_or_snapshot_audit,False,4243.41,750.0,
what-price-will-bitcoin-hit-in-june-2026::YES-2410564+NO-2410562,1.000-1.005,1.001,2026-06-22T14:25:04.219000Z,2026-06-16T22:36:37.961000Z,2026-07-01T04:00:00Z,what-price-will-bitcoin-hit-in-june-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,4243.41,750.0,
what-price-will-ethereum-hit-in-june-2026::YES-2410594+NO-2410599,1.05-1.10,1.086,2026-06-22T14:25:04.549000Z,2026-06-16T22:38:22.503000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,44.27,16.68,
bitcoin-above-on-june-26-2026::YES-2608000+NO-2608009,1.25-2.00,1.6099999999999999,2026-06-22T14:25:08.475000Z,2026-06-20T15:11:48.024000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
bitcoin-above-on-june-26-2026::YES-2608000+NO-2608005,1.25-2.00,1.29,2026-06-22T14:25:11.753000Z,2026-06-20T15:08:47.764000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
fifwc-fra-irq-2026-06-22-more-markets::YES-2324043+NO-2324044,1.16-1.25,1.1600000000000001,2026-06-22T14:25:17.167000Z,2026-06-20T04:07:12.407000Z,2026-06-22T21:00:00Z,fifwc-fra-irq-2026-06-22-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,908.82,10.0,
solana-above-on-june-26-2026::YES-2608054+NO-2608059,1.25-2.00,1.929,2026-06-22T14:25:35.234000Z,2026-06-22T14:25:35.234000Z,2026-06-26T16:00:00Z,solana-above-on-june-26-2026,SOL,middle_or_snapshot_audit,False,5.75,7.5,
what-price-will-bitcoin-hit-in-june-2026::YES-2410564+NO-2410560,1.000-1.005,1.001,2026-06-22T14:25:42.947000Z,2026-06-16T22:40:20.433000Z,2026-07-01T04:00:00Z,what-price-will-bitcoin-hit-in-june-2026,BTC,middle_or_snapshot_audit,False,4243.41,750.0,
bitcoin-above-on-june-27-2026::YES-2619210+NO-2619225,1.25-2.00,1.6139999999999999,2026-06-22T14:25:47.730000Z,2026-06-21T15:14:50.631000Z,2026-06-27T16:00:00Z,bitcoin-above-on-june-27-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,125.0,7.5,
fifwc-col-cdr-2026-06-23-more-markets::YES-2323978+NO-2323979,1.16-1.25,1.21,2026-06-22T14:25:59.456000Z,2026-06-21T04:07:41.928000Z,2026-06-24T02:00:00Z,fifwc-col-cdr-2026-06-23-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,2376.78,10.0,
fifwc-mar-hai-2026-06-24-more-markets::YES-2323943+NO-2323946,1.25-2.00,1.58,2026-06-22T14:26:00.636000Z,2026-06-22T14:26:00.636000Z,2026-06-24T22:00:00Z,fifwc-mar-hai-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,325.0,10.0,
fifwc-mar-hai-2026-06-24-more-markets::YES-2323944+NO-2323946,1.25-2.00,1.45,2026-06-22T14:26:00.636000Z,2026-06-22T14:26:00.636000Z,2026-06-24T22:00:00Z,fifwc-mar-hai-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,12113.0,10.0,
fifwc-mar-hai-2026-06-24-more-markets::YES-2323945+NO-2323946,1.16-1.25,1.24,2026-06-22T14:26:00.636000Z,2026-06-22T14:26:00.636000Z,2026-06-24T22:00:00Z,fifwc-mar-hai-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,13166.31,10.0,
bitcoin-above-on-june-25-2026::YES-2596494+NO-2596506,1.05-1.10,1.073,2026-06-22T14:26:00.693000Z,2026-06-19T15:10:05.118000Z,2026-06-25T16:00:00Z,bitcoin-above-on-june-25-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,277.56,18.75,
ethereum-above-on-june-24-2026::YES-2583128+NO-2583143,1.25-2.00,1.758,2026-06-22T14:26:00.701000Z,2026-06-18T16:53:50.889000Z,2026-06-24T16:00:00Z,ethereum-above-on-june-24-2026,ETH,middle_or_snapshot_audit,False,111.53,7.5,
what-price-will-ethereum-hit-in-june-2026::YES-2410597+NO-2410599,1.000-1.005,1.002,2026-06-22T14:26:00.730000Z,2026-06-16T22:38:22.503000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,44.27,250.005,
bitcoin-above-on-june-25-2026::YES-2596488+NO-2596506,1.05-1.10,1.078,2026-06-22T14:26:00.742000Z,2026-06-19T15:09:39.974000Z,2026-06-25T16:00:00Z,bitcoin-above-on-june-25-2026,BTC,middle_or_snapshot_audit,False,277.56,18.75,
ethereum-above-on-june-25-2026::YES-2596395+NO-2596404,1.16-1.25,1.218,2026-06-22T14:26:00.755000Z,2026-06-22T01:44:15.514000Z,2026-06-25T16:00:00Z,ethereum-above-on-june-25-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,70.25,7.5,
ethereum-above-on-june-25-2026::YES-2596392+NO-2596404,1.16-1.25,1.219,2026-06-22T14:26:00.759000Z,2026-06-22T01:44:15.514000Z,2026-06-25T16:00:00Z,ethereum-above-on-june-25-2026,ETH,middle_or_snapshot_audit,False,70.25,7.5,
bitcoin-above-on-june-26-2026::YES-2607992+NO-2608000,1.02-1.05,1.048,2026-06-22T14:26:00.778000Z,2026-06-20T15:28:14.033000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,91.05,30.0,
ethereum-above-on-june-23-2026::YES-2566410+NO-2566419,1.000-1.005,1.001,2026-06-22T14:26:00.781000Z,2026-06-20T11:03:16.323000Z,2026-06-23T16:00:00Z,ethereum-above-on-june-23-2026,ETH,middle_or_snapshot_audit,False,2325.0,750.0,
fifwc-pan-hrv-2026-06-23-more-markets::YES-2323988+NO-2323990,1.25-2.00,1.47,2026-06-22T14:26:03.151000Z,2026-06-21T04:08:19.892000Z,2026-06-23T23:00:00Z,fifwc-pan-hrv-2026-06-23-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,5634.84,10.0,
what-price-will-xauusd-hit-in-june-2026::YES-2350543+NO-2350542,1.000-1.005,1.002,2026-06-22T14:26:06.407000Z,2026-06-16T22:51:35.242000Z,2026-07-01T03:59:59.999000Z,what-price-will-xauusd-hit-in-june-2026,GOLD,middle_or_snapshot_audit,False,200.0,250.005,
what-price-will-xauusd-hit-in-june-2026::YES-2350543+NO-2350541,1.000-1.005,1.002,2026-06-22T14:26:06.409000Z,2026-06-16T22:51:35.242000Z,2026-07-01T03:59:59.999000Z,what-price-will-xauusd-hit-in-june-2026,GOLD,middle_or_snapshot_audit,False,100.0,250.005,
what-price-will-xauusd-hit-in-june-2026::YES-2350543+NO-2350540,1.000-1.005,1.003,2026-06-22T14:26:06.418000Z,2026-06-16T22:51:35.242000Z,2026-07-01T03:59:59.999000Z,what-price-will-xauusd-hit-in-june-2026,GOLD,middle_or_snapshot_audit,False,100.0,250.005,
si-hit-jun-2026::YES-1272495+NO-1294089,1.000-1.005,1.002,2026-06-22T14:26:06.422000Z,2026-06-16T22:43:28.537000Z,2026-06-30T17:30:00Z,si-hit-jun-2026,SILVER,middle_or_snapshot_audit,False,438.25,500.01,
bitcoin-above-on-june-26-2026::YES-2607990+NO-2608009,1.25-2.00,1.639,2026-06-22T14:26:11.706000Z,2026-06-20T15:28:09.567000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit,False,50.0,7.5,
bitcoin-above-on-june-26-2026::YES-2607992+NO-2608009,1.25-2.00,1.638,2026-06-22T14:26:11.707000Z,2026-06-20T15:27:58.186000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
bitcoin-above-on-june-26-2026::YES-2607995+NO-2608009,1.25-2.00,1.629,2026-06-22T14:26:11.707000Z,2026-06-20T15:11:54.603000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
mlb-tex-mia-2026-06-22::YES-2634488+NO-2634490,1.10-1.16,1.1099999999999999,2026-06-22T14:26:13.885000Z,2026-06-22T00:33:06.996000Z,2026-06-22T22:40:00Z,mlb-tex-mia-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,35.0,10.0,
bitcoin-above-on-june-26-2026::YES-2607990+NO-2608013,1.25-2.00,1.879,2026-06-22T14:26:14.505000Z,2026-06-20T15:28:26.537000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit,False,50.0,7.5,
bitcoin-above-on-june-26-2026::YES-2607992+NO-2608013,1.25-2.00,1.8780000000000001,2026-06-22T14:26:14.505000Z,2026-06-20T15:28:26.536000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
bitcoin-above-on-june-26-2026::YES-2607995+NO-2608013,1.25-2.00,1.869,2026-06-22T14:26:14.505000Z,2026-06-20T15:09:01.163000Z,2026-06-26T16:00:00Z,bitcoin-above-on-june-26-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
mlb-mil-cin-2026-06-22::YES-2635251+NO-2635249,1.10-1.16,1.15,2026-06-22T14:26:14.683000Z,2026-06-22T14:26:14.683000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,20.0,10.0,
mlb-bal-laa-2026-06-22::YES-2635338+NO-2635799,1.05-1.10,1.09,2026-06-22T14:26:15.543000Z,2026-06-22T14:26:15.543000Z,2026-06-23T01:38:00Z,mlb-bal-laa-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,142.16,10.0,
mlb-atl-sd-2026-06-22::YES-2636127+NO-2635340,1.10-1.16,1.13,2026-06-22T14:26:16.136000Z,2026-06-22T14:26:16.136000Z,2026-06-23T02:10:00Z,mlb-atl-sd-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,807.31,10.0,
mlb-chc-nym-2026-06-22::YES-2635272+NO-2632017,1.05-1.10,1.08,2026-06-22T14:26:32.561000Z,2026-06-22T14:26:32.561000Z,2026-06-22T23:10:00Z,mlb-chc-nym-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,10.0,10.0,
fifwc-prt-uzb-2026-06-23-more-markets::YES-2481364+NO-2481366,1.25-2.00,1.6,2026-06-22T14:26:36.832000Z,2026-06-21T04:10:58.471000Z,2026-06-23T17:00:00Z,fifwc-prt-uzb-2026-06-23-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,7.5,10.0,
ethereum-above-on-june-24-2026::YES-2583130+NO-2583143,1.25-2.00,1.7389999999999999,2026-06-22T14:26:39.248000Z,2026-06-18T16:53:50.889000Z,2026-06-24T16:00:00Z,ethereum-above-on-june-24-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,44.95,7.5,
fifwc-cze-mex-2026-06-24-more-markets::YES-2323922+NO-2585230,1.25-2.00,1.71,2026-06-22T14:26:48.546000Z,2026-06-22T14:26:48.546000Z,2026-06-25T01:00:00Z,fifwc-cze-mex-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,30.0,10.0,
fifwc-che-can-2026-06-24-more-markets::YES-2323969+NO-2585288,1.10-1.16,1.1,2026-06-22T14:26:48.551000Z,2026-06-22T14:26:48.551000Z,2026-06-24T19:00:00Z,fifwc-che-can-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,40.0,18.2,
fifwc-che-can-2026-06-24-more-markets::YES-2323970+NO-2585288,1.02-1.05,1.039,2026-06-22T14:26:48.551000Z,2026-06-22T14:26:48.551000Z,2026-06-24T19:00:00Z,fifwc-che-can-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit,False,40.0,40.82,
mlb-chc-nym-2026-06-22::YES-2632016+NO-2635269,1.16-1.25,1.19,2026-06-22T14:26:49.258000Z,2026-06-22T14:26:49.258000Z,2026-06-22T23:10:00Z,mlb-chc-nym-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,110.0,10.0,
mlb-chc-nym-2026-06-22::YES-2635268+NO-2635269,1.05-1.10,1.09,2026-06-22T14:26:49.258000Z,2026-06-22T14:26:49.258000Z,2026-06-22T23:10:00Z,mlb-chc-nym-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,110.0,10.0,
what-price-will-ethereum-hit-in-june-2026::YES-2410595+NO-2410599,1.02-1.05,1.022,2026-06-22T14:27:01.263000Z,2026-06-16T22:38:22.503000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,44.27,57.705,
bitcoin-above-on-june-24-2026::YES-2583261+NO-2583293,1.25-2.00,1.6989999999999998,2026-06-22T14:27:06.681000Z,2026-06-18T23:00:28.470000Z,2026-06-24T16:00:00Z,bitcoin-above-on-june-24-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,50.0,7.5,
fifwc-che-can-2026-06-24-more-markets::YES-2323966+NO-2323969,1.25-2.00,1.6099999999999999,2026-06-22T14:27:12.345000Z,2026-06-22T14:27:12.345000Z,2026-06-24T19:00:00Z,fifwc-che-can-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,476.0,10.0,
fifwc-che-can-2026-06-24-more-markets::YES-2323966+NO-2585288,1.25-2.00,1.7,2026-06-22T14:27:12.345000Z,2026-06-22T14:27:12.345000Z,2026-06-24T19:00:00Z,fifwc-che-can-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,336.92,10.0,
what-price-will-ethereum-hit-in-june-2026::YES-2410595+NO-2410598,1.02-1.05,1.022,2026-06-22T14:27:15.711000Z,2026-06-16T22:36:50.655000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,123.21,57.705,
bitcoin-above-on-june-25-2026::YES-2596488+NO-2596498,1.000-1.005,1.004,2026-06-22T14:27:32.525000Z,2026-06-19T15:07:58.430000Z,2026-06-25T16:00:00Z,bitcoin-above-on-june-25-2026,BTC,middle_or_snapshot_audit,False,18.14,250.005,
bitcoin-above-on-june-25-2026::YES-2596494+NO-2596498,<1.000,0.999,2026-06-22T14:27:32.525000Z,2026-06-19T15:10:05.118000Z,2026-06-25T16:00:00Z,bitcoin-above-on-june-25-2026,BTC,middle_or_snapshot_audit+capture_audit_would_submit,False,18.14,250.005,
fifwc-sco-bra-2026-06-24-more-markets::YES-2496771+NO-2496773,1.25-2.00,1.63,2026-06-22T14:28:09.131000Z,2026-06-22T14:24:29.183000Z,2026-06-24T22:00:00Z,fifwc-sco-bra-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,15.19,10.0,
mlb-bal-laa-2026-06-22::YES-2635795+NO-2635796,1.10-1.16,1.1099999999999999,2026-06-22T14:28:12.205000Z,2026-06-22T14:26:25.790000Z,2026-06-23T01:38:00Z,mlb-bal-laa-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5216.17,10.0,
mlb-bal-laa-2026-06-22::YES-2635798+NO-2635799,1.25-2.00,1.27,2026-06-22T14:28:12.273000Z,2026-06-22T14:26:15.543000Z,2026-06-23T01:38:00Z,mlb-bal-laa-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5710.71,10.0,
mlb-lad-min-2026-06-22::YES-2632041+NO-2635298,1.16-1.25,1.2,2026-06-22T14:28:12.302000Z,2026-06-22T14:24:35.208000Z,2026-06-22T23:40:00Z,mlb-lad-min-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5773.15,10.0,
what-price-will-ethereum-hit-in-june-2026::YES-2410594+NO-2410597,1.05-1.10,1.087,2026-06-22T14:28:15.148000Z,2026-06-16T22:37:28.399000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,322.28,16.68,
mlb-bos-col-2026-06-22::YES-2635331+NO-2635332,1.05-1.10,1.09,2026-06-22T14:28:18.556000Z,2026-06-22T14:26:27.815000Z,2026-06-23T00:40:00Z,mlb-bos-col-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5244.44,10.0,
mlb-ari-stl-2026-06-22::YES-2635316+NO-2635318,1.25-2.00,1.27,2026-06-22T14:28:18.645000Z,2026-06-22T14:26:46.312000Z,2026-06-22T23:45:00Z,mlb-ari-stl-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5221.95,10.0,
mlb-nyy-det-2026-06-22::YES-2634484+NO-2631970,1.10-1.16,1.1199999999999999,2026-06-22T14:28:23.379000Z,2026-06-22T00:33:08.502000Z,2026-06-22T22:10:00Z,mlb-nyy-det-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,392.1,10.0,
mlb-hou-tor-2026-06-22::YES-2635237+NO-2635239,1.16-1.25,1.18,2026-06-22T14:28:24.182000Z,2026-06-22T14:27:33.777000Z,2026-06-22T23:07:00Z,mlb-hou-tor-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,36.21,10.0,
mlb-hou-tor-2026-06-22::YES-2635236+NO-2635235,1.10-1.16,1.1,2026-06-22T14:28:24.239000Z,2026-06-22T14:27:24.835000Z,2026-06-22T23:07:00Z,mlb-hou-tor-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5493.71,10.0,
mlb-hou-tor-2026-06-22::YES-2635241+NO-2635242,1.10-1.16,1.11,2026-06-22T14:28:24.249000Z,2026-06-22T14:27:31.305000Z,2026-06-22T23:07:00Z,mlb-hou-tor-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5712.5,10.0,
mlb-hou-tor-2026-06-22::YES-2635241+NO-2635243,1.25-2.00,1.31,2026-06-22T14:28:24.249000Z,2026-06-22T14:26:10.070000Z,2026-06-22T23:07:00Z,mlb-hou-tor-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5257.88,10.0,
mlb-tex-mia-2026-06-22::YES-2634488+NO-2634489,1.16-1.25,1.19,2026-06-22T14:28:24.348000Z,2026-06-22T00:39:43.072000Z,2026-06-22T22:40:00Z,mlb-tex-mia-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5322.23,10.0,
mlb-ari-stl-2026-06-22::YES-2635316+NO-2635317,1.16-1.25,1.2,2026-06-22T14:28:27.916000Z,2026-06-22T14:26:46.311000Z,2026-06-22T23:45:00Z,mlb-ari-stl-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,26.14,10.0,
mlb-cle-cws-2026-06-22::YES-2635286+NO-2632418,1.10-1.16,1.13,2026-06-22T14:28:30.518000Z,2026-06-22T14:26:10.003000Z,2026-06-22T23:40:00Z,mlb-cle-cws-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,7034.97,10.0,
mlb-kc-tb-2026-06-22::YES-2634507+NO-2631988,1.16-1.25,1.22,2026-06-22T14:28:31.208000Z,2026-06-22T00:41:49.369000Z,2026-06-22T22:40:00Z,mlb-kc-tb-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,420.0,10.0,
mlb-kc-tb-2026-06-22::YES-2634507+NO-2634508,1.05-1.10,1.0999999999999999,2026-06-22T14:28:31.208000Z,2026-06-22T00:41:49.369000Z,2026-06-22T22:40:00Z,mlb-kc-tb-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,420.0,10.0,
mlb-kc-tb-2026-06-22::YES-2631988+NO-2634510,1.16-1.25,1.19,2026-06-22T14:28:31.487000Z,2026-06-22T00:32:39.364000Z,2026-06-22T22:40:00Z,mlb-kc-tb-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,420.0,10.0,
mlb-kc-tb-2026-06-22::YES-2634507+NO-2634510,1.25-2.00,1.4,2026-06-22T14:28:31.487000Z,2026-06-22T00:41:49.370000Z,2026-06-22T22:40:00Z,mlb-kc-tb-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,420.0,10.0,
mlb-kc-tb-2026-06-22::YES-2634509+NO-2634510,1.10-1.16,1.1099999999999999,2026-06-22T14:28:31.488000Z,2026-06-22T00:32:39.364000Z,2026-06-22T22:40:00Z,mlb-kc-tb-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,420.0,10.0,
what-price-will-ethereum-hit-in-june-2026::YES-2410595+NO-2410597,1.02-1.05,1.023,2026-06-22T14:28:33.314000Z,2026-06-16T22:37:28.399000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,123.21,57.705,
mlb-cle-cws-2026-06-22::YES-2632029+NO-2635283,1.10-1.16,1.1099999999999999,2026-06-22T14:28:36.168000Z,2026-06-22T14:26:46.369000Z,2026-06-22T23:40:00Z,mlb-cle-cws-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,69.69,10.0,
mlb-cle-cws-2026-06-22::YES-2632029+NO-2635284,1.16-1.25,1.19,2026-06-22T14:28:36.169000Z,2026-06-22T14:27:13.140000Z,2026-06-22T23:40:00Z,mlb-cle-cws-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,69.69,10.0,
mlb-mil-cin-2026-06-22::YES-2631999+NO-2635254,1.16-1.25,1.21,2026-06-22T14:28:36.231000Z,2026-06-22T14:25:24.415000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5712.14,10.0,
mlb-mil-cin-2026-06-22::YES-2635253+NO-2635254,1.10-1.16,1.1099999999999999,2026-06-22T14:28:36.231000Z,2026-06-22T14:24:40.230000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5712.14,10.0,
mlb-cle-cws-2026-06-22::YES-2635286+NO-2632030,1.16-1.25,1.22,2026-06-22T14:28:36.260000Z,2026-06-22T14:26:09.854000Z,2026-06-22T23:40:00Z,mlb-cle-cws-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,294.39,10.0,
mlb-mil-cin-2026-06-22::YES-2635255+NO-2635256,1.10-1.16,1.12,2026-06-22T14:28:36.269000Z,2026-06-22T14:27:13.725000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,30.0,10.0,
mlb-mil-cin-2026-06-22::YES-2635255+NO-2635257,1.16-1.25,1.2,2026-06-22T14:28:36.278000Z,2026-06-22T14:26:44.854000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,30.0,10.0,
mlb-mil-cin-2026-06-22::YES-2635255+NO-2635259,1.25-2.00,1.46,2026-06-22T14:28:36.281000Z,2026-06-22T14:26:44.854000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,30.0,10.0,
mlb-mil-cin-2026-06-22::YES-2635257+NO-2635259,1.25-2.00,1.28,2026-06-22T14:28:36.281000Z,2026-06-22T14:25:24.417000Z,2026-06-22T23:10:00Z,mlb-mil-cin-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,5590.5,10.0,
mlb-chc-nym-2026-06-22::YES-2635266+NO-2635265,1.10-1.16,1.1,2026-06-22T14:28:36.364000Z,2026-06-22T14:24:29.557000Z,2026-06-22T23:10:00Z,mlb-chc-nym-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,30.0,10.0,
mlb-tex-mia-2026-06-22::YES-2634490+NO-2634489,1.05-1.10,1.0899999999999999,2026-06-22T14:28:38.202000Z,2026-06-22T00:39:43.072000Z,2026-06-22T22:40:00Z,mlb-tex-mia-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,15.04,10.0,
fifwc-sco-bra-2026-06-24-more-markets::YES-2496771+NO-2496772,1.25-2.00,1.37,2026-06-22T14:28:49.408000Z,2026-06-22T14:24:29.094000Z,2026-06-24T22:00:00Z,fifwc-sco-bra-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,78.5,10.0,
mlb-chc-nym-2026-06-22::YES-2632016+NO-2635268,1.10-1.16,1.1099999999999999,2026-06-22T14:28:50.840000Z,2026-06-22T14:25:12.109000Z,2026-06-22T23:10:00Z,mlb-chc-nym-2026-06-22,MLB,middle_or_snapshot_audit+capture_audit_would_submit,False,1167.54,10.0,
fifwc-sco-bra-2026-06-24-more-markets::YES-2496772+NO-2496773,1.25-2.00,1.3,2026-06-22T14:28:54.697000Z,2026-06-22T14:26:43.451000Z,2026-06-24T22:00:00Z,fifwc-sco-bra-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit,False,30.0,10.0,
fifwc-cze-mex-2026-06-24-more-markets::YES-2481876+NO-2481878,1.25-2.00,1.61,2026-06-22T14:29:29.834000Z,2026-06-22T14:26:09.625000Z,2026-06-25T01:00:00Z,fifwc-cze-mex-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,30.0,10.0,
fifwc-sco-bra-2026-06-24-more-markets::YES-2323933+NO-2323934,1.25-2.00,1.25,2026-06-22T14:29:34.972000Z,2026-06-22T14:24:57.418000Z,2026-06-24T22:00:00Z,fifwc-sco-bra-2026-06-24-more-markets,SOCCER,middle_or_snapshot_audit+capture_audit_would_submit,False,169.79,10.0,
